#Query,DatabaseMatch,PrimaryCity,SecondaryCity,PredictedSubtype,Correctness
B.N.N.NAM.US.9036.2016.MT190857,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9043.2016.MT190856,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2016.MT190855,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9071.2016.MT190854,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9039.2016.MT190853,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8998.2016.MT190852,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9062.2016.MT190851,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9026.2016.MT190850,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2016.MT190849,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2016.MT190848,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9054.2016.MT190847,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9041.2016.MT190846,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2016.MT190845,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2016.MT190844,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9042.2016.MT190843,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8986.2016.MT190842,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2016.MT190841,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9029.2016.MT190840,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9023.2016.MT190839,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9017.2016.MT190838,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9054.2016.MT190837,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2016.MT190836,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2016.MT190835,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9039.2016.MT190834,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2016.MT190833,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9103.2016.MT190832,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2016.MT190831,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9039.2016.MT190830,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9026.2016.MT190829,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9039.2016.MT190828,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2016.MT190827,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2016.MT190826,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9094.2016.MT190825,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9044.2016.MT190824,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2016.MT190823,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9031.2016.MT190822,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9030.2016.MT190821,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9030.2016.MT190820,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9082.2016.MT190819,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2016.MT190818,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9040.2016.MT190817,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9058.2016.MT190816,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9055.2016.MT190815,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2016.MT190814,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9051.2016.MT190813,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9041.2016.MT190812,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9022.2016.MT190811,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2016.MT190810,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9027.2016.MT190809,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9090.2016.MT190808,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9044.2016.MT190807,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2016.MT190806,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9140.2016.MT190805,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9022.2016.MT190804,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9045.2016.MT190803,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9053.2016.MT190802,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9017.2016.MT190801,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9057.2016.MT190800,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9040.2016.MT190799,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9059.2016.MT190798,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9041.2016.MT190797,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9023.2016.MT190796,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9026.2016.MT190795,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9068.2016.MT190794,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2016.MT190793,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2016.MT190792,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8984.2016.MT190791,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9072.2016.MT190790,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9026.2016.MT190789,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2016.MT190788,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2016.MT190787,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2016.MT190786,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9077.2016.MT190785,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2016.MT190784,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2016.MT190783,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2016.MT190782,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9081.2016.MT190781,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2016.MT190780,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8964.2016.MT190779,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9052.2016.MT190778,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9039.2016.MT190777,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9058.2016.MT190776,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9054.2016.MT190762,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9090.2016.MT190759,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9050.2016.MT190757,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8925.2016.MT190756,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8994.2016.MT190755,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9018.2016.MT190754,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8531.2016.MT190753,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8744.2016.MT190752,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8970.2016.MT190743,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9031.2016.MT190297,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9193.2016.MT190292,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9010.2016.MT190281,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2016.MT190272,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9109.2016.MT190269,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9028.2016.MT190264,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2016.MT190259,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2016.MT190251,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2016.MT190250,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9033.2016.MT190249,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8957.2016.MT190035,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8985.2016.MT190034,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8954.2016.MT190027,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8938.2016.MT190026,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8858.2016.MT190025,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8965.2016.MT190024,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8893.2016.MT190023,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8893.2016.MT190022,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8968.2016.MT190021,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8883.2016.MT190020,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8970.2016.MT190019,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8914.2016.MT190018,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8943.2016.MT190017,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8882.2016.MT190016,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8964.2016.MT190015,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8889.2016.MT190014,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8974.2016.MT190013,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8970.2016.MT190012,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8956.2016.MT190011,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9063.2016.MT190010,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8973.2016.MT190009,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8971.2016.MT190008,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8489.2016.MT189965,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9059.2016.MT189927,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9042.2016.MT189869,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9044.2016.MT189861,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9018.2016.MT189859,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2016.MT189857,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8651.2016.MT189334,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8708.2016.MT189333,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2016.MT189331,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9227.2016.MT189325,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8973.2016.MT189321,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9065.2016.MT189320,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9045.2016.MT189319,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9054.2016.MT189318,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9049.2016.MT189317,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9068.2016.MT189316,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.San_Francisco.N.NAM.US.9038.N.MT033906,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9043.N.MT033905,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9018.N.MT033904,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9034.N.MT033903,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9009.N.MT033902,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8977.N.MT033901,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9018.N.MT033900,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9011.N.MT033899,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8875.N.MT033898,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8999.N.MT033897,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8994.N.MT033896,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9053.N.MT033895,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9043.N.MT033894,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8419.N.MT033893,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9003.N.MT033892,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9024.N.MT033891,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9089.N.MT033883,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9050.N.MT033882,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9049.N.MT033881,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.Baltimore.N.NAM.US.8913.N.MT033880,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8936.N.MT033879,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8947.N.MT033878,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8951.N.MT033877,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8952.N.MT033876,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.San_Francisco.N.NAM.US.8977.N.MT033870,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8977.N.MT033867,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8920.N.MT033865,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8943.N.MT033855,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8936.N.MT033853,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8960.N.MT033776,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8911.N.MT033734,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8918.N.MT033675,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9008.N.MT033672,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8930.N.MT033575,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9005.N.MT033527,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.9022.N.MT033493,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8988.N.MT033344,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8937.N.MT033333,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8920.N.MT033301,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8994.N.MT033258,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.Baltimore.N.NAM.US.8882.N.MT033203,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8865.N.MT033194,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8869.N.MT033191,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8868.N.MT033190,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8883.N.MT033189,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8877.N.MT033187,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8876.N.MT033182,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8879.N.MT033141,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8895.N.MT033131,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.Baltimore.N.NAM.US.8881.N.MT033127,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.N.N.NAM.US.9056.2018.MW062962,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9055.2018.MW062961,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2018.MW062939,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9025.2018.MW062927,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9039.2018.MW062926,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9071.2018.MW062923,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9062.2018.MW062922,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9078.2018.MW062920,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9018.2018.MW062911,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9059.2018.MW062908,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9072.2018.MW062903,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9059.2018.MW062902,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8985.2018.MW062901,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8972.2018.MW062898,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8973.2018.MW062897,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9058.2018.MW062894,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9068.2018.MW062893,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9054.2018.MW062892,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8983.2018.MW062890,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9041.2018.MW062887,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9084.2017.MW062863,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9071.2017.MW062859,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9023.2017.MW062855,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9102.2017.MW062848,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8977.2017.MW062743,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2017.MW062729,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9045.2017.MW062703,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9041.2016.MW062668,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9062.2016.MW062641,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9061.2016.MW062614,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9058.2016.MW062600,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8989.2015.MW062533,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9046.2015.MW062521,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9063.2015.MW062520,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9068.2015.MW062508,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9048.2015.MW062495,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8974.2015.MW062477,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9062.2015.MW062456,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8967.2015.MW062436,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8962.2015.MW062426,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9107.2018.MW062422,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9046.2018.MW062421,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9523.2018.MW062420,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9051.2018.MW062419,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9040.2018.MW062411,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9049.2018.MW062405,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9060.2018.MW062404,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9012.2018.MW062390,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8998.2018.MW062381,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9067.2018.MW062374,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9008.2018.MW062369,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8995.2018.MW062342,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9009.2018.MW062330,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9076.2018.MW062327,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8971.2018.MW062324,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9104.2018.MW062316,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8929.2018.MW062311,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8911.2018.MW062307,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9025.2018.MW062302,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8906.2018.MW062294,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8920.2018.MW062281,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8918.2018.MW062276,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8936.2018.MW062272,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8966.2018.MW062261,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9054.2016.MW062203,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9041.2016.MW061797,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
